practice_accuracy,practice_frequency,recency
1.0,0.010043041606886656,0.5138594485617
0.0,0.0,0.7529688381623748
1.0,0.007890961262553802,0.7510866062142407
1.0,0.003586800573888092,0.5319888833195942
1.0,0.005380200860832138,0.5139028487949256
1.0,0.002510760401721664,0.6842413861658357
1.0,0.010401721664275465,0.679946028916635
1.0,0.01649928263988522,0.5138594485617
1.0,0.013629842180774749,0.6842413861658357
1.0,0.011836441893830704,0.5228592102582528
1.0,0.009684361549497847,0.6842648584586385
1.0,0.00824964131994261,0.5228592102582528
1.0,0.01327116212338594,0.5138594485617
1.0,0.003945480631276901,0.8071507019933474
1.0,0.03335724533715925,0.5138594485617
1.0,0.00860832137733142,0.7529984226546903
1.0,0.009325681492109038,0.6842413861658357
1.0,0.00430416068866571,0.5228592102582528
1.0,0.005021520803443328,0.5139028487949256
0.0,0.014347202295552367,0.5139028487949256
1.0,0.016140602582496413,0.5139028487949256
1.0,0.005021520803443328,0.7749117790800821
1.0,0.010401721664275465,0.5228592102582528
1.0,0.010043041606886656,0.5200615950576682
1.0,0.024748923959827834,0.5227259715422501
1.0,0.007173601147776184,0.5228592102582528
1.0,0.002510760401721664,0.6812004764911606
1.0,0.00860832137733142,0.5138924327389515
1.0,0.003586800573888092,0.7657562467131105
1.0,0.0014347202295552368,0.5138594485617
1.0,0.006097560975609756,0.6842413861658357
1.0,0.009684361549497847,0.5291462765438991
1.0,0.003945480631276901,0.8153009402913697
1.0,0.006456241032998565,0.6842413861658357
1.0,0.002510760401721664,0.6851544547391807
0.6666666666666666,0.011477761836441894,0.5139028487949256
1.0,0.005021520803443328,0.6842648584586385
1.0,0.004662840746054519,0.5256915094785567
1.0,0.005380200860832138,0.531961613506384
1.0,0.0010760401721664275,7.779491805692382e-05
1.0,0.0007173601147776184,1.9819439839699792e-05
1.0,0.0014347202295552368,7.779491805692382e-05
1.0,0.0,1.9819439839699792e-05
1.0,0.0010760401721664275,6.759586324890313e-05
1.0,0.001793400286944046,7.779491805692382e-05
1.0,0.0007173601147776184,7.779491805692382e-05
1.0,0.0010760401721664275,7.779491805692382e-05
1.0,0.0010760401721664275,6.759586324890313e-05
1.0,0.0010760401721664275,7.779491805692382e-05
1.0,0.0007173601147776184,4.821042574145953e-05
1.0,0.0003586800573888092,6.759586324890313e-05
0.0,0.0007173601147776184,3.200767200389474e-05
1.0,0.0014347202295552368,6.759586324890313e-05
0.0,0.0007173601147776184,4.188122506272328e-05
1.0,0.0003586800573888092,5.989232185135557e-05
1.0,0.0007173601147776184,6.759586324890313e-05
1.0,0.0014347202295552368,7.779491805692382e-05
1.0,0.0007173601147776184,4.821042574145953e-05
1.0,0.0003586800573888092,6.759586324890313e-05
1.0,0.0007173601147776184,4.821042574145953e-05
1.0,0.0007173601147776184,6.980204177120547e-06
1.0,0.0,5.989232185135557e-05
1.0,0.0007173601147776184,4.821042574145953e-05
1.0,0.001793400286944046,7.779491805692382e-05
1.0,0.0,5.989232185135557e-05
1.0,0.0003586800573888092,6.759586324890313e-05
1.0,0.0007173601147776184,4.821042574145953e-05
0.5,0.0003586800573888092,5.989232185135557e-05
1.0,0.0032281205164992827,0.006878792298816681
1.0,0.006456241032998565,0.018518228513873664
1.0,0.007173601147776184,0.00934132153203836
0.0,0.006097560975609756,0.018628392772544695
0.5,0.002510760401721664,0.018587958221922826
1.0,0.0010760401721664275,0.006878792298816681
1.0,0.0007173601147776184,0.0069200586872420426
1.0,0.0032281205164992827,0.00934132153203836
1.0,0.0007173601147776184,0.0069200586872420426
1.0,0.0007173601147776184,0.0069200586872420426
1.0,0.0007173601147776184,0.0069200586872420426
1.0,0.014705882352941176,0.00934132153203836
1.0,0.01291248206599713,0.00934132153203836
1.0,0.001793400286944046,0.00934132153203836
1.0,0.008967001434720229,0.018587958221922826
1.0,0.0007173601147776184,0.0069200586872420426
0.0,0.0014347202295552368,0.0185926599138556
1.0,0.00430416068866571,0.018635372976721815
0.5,0.007532281205164993,0.00934132153203836
1.0,0.0032281205164992827,0.018587958221922826
1.0,0.007532281205164993,0.018597687107537567
0.5,0.001793400286944046,0.006878792298816681
0.0,0.019368723098995694,0.00934132153203836
0.5,0.0007173601147776184,0.0069200586872420426
1.0,0.009684361549497847,0.00934132153203836
1.0,0.0014347202295552368,0.0069200586872420426
1.0,0.001793400286944046,4.057921806595468e-05
1.0,0.0010760401721664275,4.057921806595468e-05
1.0,0.0010760401721664275,0.021133345733744417
1.0,0.0007173601147776184,1.1537228665810645e-05
1.0,0.016140602582496413,0.00020130474844483402
1.0,0.001793400286944046,4.057921806595468e-05
0.0,0.005021520803443328,0.02103272952638302
1.0,0.0014347202295552368,1.1537228665810645e-05
0.0,0.003586800573888092,0.02103272952638302
1.0,0.0014347202295552368,1.1537228665810645e-05
1.0,0.009325681492109038,1.1537228665810645e-05
1.0,0.0010760401721664275,4.057921806595468e-05
1.0,0.0014347202295552368,4.057921806595468e-05
1.0,0.005021520803443328,0.002120933230875027
0.0,0.003945480631276901,0.00020130474844483402
1.0,0.001793400286944046,4.057921806595468e-05
1.0,0.0010760401721664275,0.021165823574941588
1.0,0.0007173601147776184,4.057921806595468e-05
1.0,0.002510760401721664,0.0003849962355722706
1.0,0.0014347202295552368,4.057921806595468e-05
1.0,0.001793400286944046,0.002102451964893117
1.0,0.0003586800573888092,4.057921806595468e-05
1.0,0.0003586800573888092,0.03450043673293026
1.0,0.007532281205164993,0.00037714802673063767
1.0,0.0,0.021206692127895714
1.0,0.0,4.057921806595468e-05
1.0,0.0014347202295552368,4.057921806595468e-05
1.0,0.0028694404591104736,4.057921806595468e-05
1.0,0.0014347202295552368,1.1537228665810645e-05
0.5,0.0003586800573888092,0.021215589175706966
1.0,0.0007173601147776184,0.0211843048409235
1.0,0.0007173601147776184,0.0211843048409235
1.0,0.0007173601147776184,0.021143472454830392
1.0,0.0007173601147776184,0.021206692127895714
1.0,0.0003586800573888092,1.1537228665810645e-05
1.0,0.0007173601147776184,0.0030650691378373684
1.0,0.0010760401721664275,0.0030650691378373684
1.0,0.0003586800573888092,1.1175560055597146e-05
1.0,0.001793400286944046,0.0002514320178204251
1.0,0.0,1.1175560055597146e-05
1.0,0.0032281205164992827,0.0002514320178204251
1.0,0.002510760401721664,0.0002514320178204251
1.0,0.00430416068866571,0.028656993164571768
1.0,0.0003586800573888092,1.1175560055597146e-05
1.0,0.0007173601147776184,1.1175560055597146e-05
1.0,0.0032281205164992827,0.0002514320178204251
1.0,0.0003586800573888092,1.1175560055597146e-05
1.0,0.0007173601147776184,1.1175560055597146e-05
1.0,0.00430416068866571,0.028656993164571768
1.0,0.002152080344332855,0.0002514320178204251
1.0,0.002152080344332855,0.0002514320178204251
1.0,0.0003586800573888092,1.1175560055597146e-05
1.0,0.0003586800573888092,1.1175560055597146e-05
1.0,0.0068149210903873745,0.028656993164571768
1.0,0.002510760401721664,0.0002514320178204251
0.5,0.003945480631276901,0.0033312572349545044
0.5,0.0007173601147776184,9.624001717781231e-05
1.0,0.0010760401721664275,0.0033312572349545044
0.5,0.001793400286944046,0.00013591506371823323
1.0,0.00860832137733142,5.895198346480048e-06
1.0,0.005738880918220947,5.895198346480048e-06
1.0,0.0032281205164992827,0.024376572828972955
1.0,0.003586800573888092,5.895198346480048e-06
1.0,0.003945480631276901,0.024376572828972955
1.0,0.004662840746054519,1.6166586876543443e-05
1.0,0.0068149210903873745,5.895198346480048e-06
1.0,0.001793400286944046,0.022581683850205397
1.0,0.0010760401721664275,0.03792655964434377
1.0,0.0007173601147776184,0.03792655964434377
1.0,0.001793400286944046,0.010694685471457277
1.0,0.0010760401721664275,0.03792655964434377
1.0,0.019368723098995694,0.003283263810379173
1.0,0.014705882352941176,0.003283263810379173
1.0,0.016140602582496413,0.003283263810379173
1.0,0.00824964131994261,0.0064644647389560965
0.5,0.005380200860832138,0.0064644647389560965
1.0,0.003945480631276901,0.0064644647389560965
1.0,0.0068149210903873745,0.005906482407118709
1.0,0.005380200860832138,0.0064644647389560965
1.0,0.0068149210903873745,9.439550726572347e-06
1.0,0.003586800573888092,0.0064644647389560965
1.0,0.006097560975609756,9.439550726572347e-06
1.0,0.006097560975609756,0.0064644647389560965
1.0,0.00824964131994261,0.0064644647389560965
1.0,0.006097560975609756,0.0064644647389560965
1.0,0.011836441893830704,0.003283263810379173
0.5,0.009684361549497847,0.0064644647389560965
1.0,0.003945480631276901,0.0064644647389560965
1.0,0.003945480631276901,0.0064644647389560965
1.0,0.02187948350071736,0.003283263810379173
1.0,0.025466284074605453,0.003283263810379173
1.0,0.005380200860832138,9.439550726572347e-06
1.0,0.003586800573888092,6.003698929544097e-06
1.0,0.002510760401721664,6.003698929544097e-06
1.0,0.0032281205164992827,6.003698929544097e-06
1.0,0.002152080344332855,6.003698929544097e-06
1.0,0.005380200860832138,6.003698929544097e-06
1.0,0.003945480631276901,6.003698929544097e-06
1.0,0.002510760401721664,6.003698929544097e-06
1.0,0.0032281205164992827,4.159189017455248e-05
0.0,0.0014347202295552368,4.159189017455248e-05
1.0,0.0028694404591104736,4.159189017455248e-05
1.0,0.001793400286944046,4.159189017455248e-05
1.0,0.003945480631276901,4.159189017455248e-05
1.0,0.002152080344332855,4.159189017455248e-05
1.0,0.0028694404591104736,4.159189017455248e-05
1.0,0.002510760401721664,4.159189017455248e-05
1.0,0.001793400286944046,4.159189017455248e-05
1.0,0.0010760401721664275,9.464867529287291e-05
1.0,0.0014347202295552368,9.464867529287291e-05
1.0,0.0010760401721664275,0.02520049008990033
1.0,0.0007173601147776184,0.04387720178876955
1.0,0.0007173601147776184,0.04387720178876955
1.0,0.002152080344332855,3.4864854024581384e-05
1.0,0.0003586800573888092,0.043924363375541384
1.0,0.0003586800573888092,0.04573907179414864
1.0,0.0010760401721664275,9.464867529287291e-05
1.0,0.0007173601147776184,0.043924363375541384
1.0,0.0014347202295552368,4.220672681191543e-05
1.0,0.0010760401721664275,6.994670921529088e-05
1.0,0.0003586800573888092,0.043898901905382356
1.0,0.0010760401721664275,9.464867529287291e-05
0.0,0.0007173601147776184,0.043898901905382356
0.0,0.0007173601147776184,0.04387720178876955
1.0,0.001793400286944046,9.464867529287291e-05
1.0,0.002510760401721664,6.907870455077847e-06
1.0,0.0010760401721664275,0.04573907179414864
1.0,0.0007173601147776184,0.04388743701043859
1.0,0.005738880918220947,6.907870455077847e-06
1.0,0.001793400286944046,9.464867529287291e-05
1.0,0.00824964131994261,6.907870455077847e-06
1.0,0.0010760401721664275,3.4864854024581384e-05
1.0,0.002510760401721664,9.464867529287291e-05
1.0,0.0003586800573888092,0.043898901905382356
1.0,0.0010760401721664275,0.04573907179414864
0.0,0.0007173601147776184,0.043898901905382356
1.0,0.0,0.04388743701043859
1.0,0.003586800573888092,9.464867529287291e-05
0.0,0.0003586800573888092,0.0030473835427979284
0.0,0.0003586800573888092,3.949421223531418e-05
1.0,0.0003586800573888092,4.1953558784765986e-05
1.0,0.0,0.0030843099079007267
1.0,0.0010760401721664275,8.860880950230746e-06
0.8333333333333334,0.0014347202295552368,8.860880950230746e-06
1.0,0.0003586800573888092,8.860880950230746e-06
0.7142857142857143,0.002152080344332855,8.860880950230746e-06
1.0,0.0014347202295552368,8.860880950230746e-06
0.75,0.0007173601147776184,8.860880950230746e-06
0.8333333333333334,0.0014347202295552368,8.860880950230746e-06
0.3333333333333333,0.0007173601147776184,8.860880950230746e-06
1.0,0.011477761836441894,0.5558002404445255
1.0,0.011119081779053085,0.5558002404445255
0.0,0.0010760401721664275,0.5245753278137157
0.0,0.008967001434720229,0.524548528169699
0.0,0.0007173601147776184,0.5558732975037886
1.0,0.0003586800573888092,0.5684397988674058
1.0,0.023672883787661407,0.5245608610693072
1.0,0.0007173601147776184,0.5246326161215736
0.0,0.04913916786226686,0.38376790047140247
0.0,0.0007173601147776184,0.5246326161215736
0.0,0.0003586800573888092,0.6588856317415707
1.0,0.0007173601147776184,0.5245753278137157
1.0,0.02259684361549498,0.5245608610693072
1.0,0.0014347202295552368,0.5369816823167305
1.0,0.0003586800573888092,0.016225213358259053
1.0,0.0003586800573888092,0.016225213358259053
1.0,0.0007173601147776184,0.016225213358259053
1.0,0.0003586800573888092,0.016225213358259053
1.0,0.0003586800573888092,0.016225213358259053
1.0,0.0003586800573888092,0.016225213358259053
1.0,0.002152080344332855,3.942187851327148e-06
1.0,0.007532281205164993,3.942187851327148e-06
1.0,0.007173601147776184,3.942187851327148e-06
1.0,0.0032281205164992827,3.942187851327148e-06
1.0,0.005738880918220947,3.942187851327148e-06
1.0,0.005021520803443328,3.942187851327148e-06
1.0,0.00430416068866571,3.942187851327148e-06
1.0,0.005738880918220947,3.942187851327148e-06
1.0,0.004662840746054519,3.942187851327148e-06
0.5,0.002510760401721664,9.548051309636396e-06
1.0,0.0007173601147776184,0.0030106380120002367
0.6666666666666666,0.001793400286944046,9.548051309636396e-06
1.0,0.001793400286944046,0.0030106380120002367
1.0,0.0014347202295552368,9.548051309636396e-06
1.0,0.012553802008608322,9.548051309636396e-06
1.0,0.0068149210903873745,0.0030106380120002367
1.0,0.001793400286944046,9.548051309636396e-06
1.0,0.0014347202295552368,9.548051309636396e-06
1.0,0.0010760401721664275,0.0030106380120002367
0.0,0.001793400286944046,0.003181888098936329
1.0,0.0028694404591104736,1.2694568218493844e-05
1.0,0.0028694404591104736,1.2694568218493844e-05
1.0,0.001793400286944046,0.021793101612495883
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.003945480631276901,1.2694568218493844e-05
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.007173601147776184,1.2694568218493844e-05
1.0,0.004662840746054519,1.2694568218493844e-05
1.0,0.002152080344332855,0.003181888098936329
1.0,0.003586800573888092,0.003193244493297033
1.0,0.002510760401721664,1.2694568218493844e-05
1.0,0.0032281205164992827,1.2694568218493844e-05
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.004662840746054519,0.003181888098936329
1.0,0.011119081779053085,0.003229302853735319
1.0,0.0014347202295552368,0.003209447247034598
1.0,0.0028694404591104736,1.2694568218493844e-05
1.0,0.003945480631276901,1.2694568218493844e-05
1.0,0.001793400286944046,0.040849095182896
1.0,0.005738880918220947,1.2694568218493844e-05
1.0,0.002510760401721664,1.2694568218493844e-05
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.005380200860832138,0.003193244493297033
1.0,0.008967001434720229,0.003193244493297033
0.0,0.002510760401721664,1.2694568218493844e-05
1.0,0.00430416068866571,1.2694568218493844e-05
1.0,0.0010760401721664275,0.0033225771883093804
1.0,0.005738880918220947,1.2694568218493844e-05
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.001793400286944046,1.2694568218493844e-05
1.0,0.0032281205164992827,0.003181888098936329
1.0,0.001793400286944046,0.003181888098936329
1.0,0.002152080344332855,1.2694568218493844e-05
1.0,0.0007173601147776184,0.0060249650438246516
1.0,0.0003586800573888092,0.0060249650438246516
1.0,0.0010760401721664275,0.0060249650438246516
1.0,0.0010760401721664275,0.0060249650438246516
1.0,0.0010760401721664275,0.0060249650438246516
1.0,0.0003586800573888092,0.0060249650438246516
1.0,0.0007173601147776184,8.933214672273446e-06
1.0,0.001793400286944046,0.005924348836463256
1.0,0.0028694404591104736,0.01686008643662783
1.0,0.0007173601147776184,0.005924348836463256
0.5,0.0032281205164992827,0.016866777305916777
0.5,0.004662840746054519,0.016863883957035072
0.75,0.0003586800573888092,0.005924348836463256
1.0,0.0014347202295552368,0.0027896584911597886
1.0,0.0010760401721664275,0.002951866862840543
1.0,0.002510760401721664,0.0027896584911597886
1.0,0.001793400286944046,0.0027896584911597886
1.0,0.0,0.002807524920504335
1.0,0.0028694404591104736,0.008516029930392174
1.0,0.0007173601147776184,0.008516029930392174
1.0,0.0010760401721664275,0.0027896584911597886
1.0,0.003586800573888092,0.0027896584911597886
1.0,0.0010760401721664275,0.0027896584911597886
1.0,0.007532281205164993,8.426878617974547e-06
1.0,0.0007173601147776184,0.008516029930392174
1.0,0.003586800573888092,0.0027896584911597886
1.0,0.0032281205164992827,8.426878617974547e-06
1.0,0.0014347202295552368,8.426878617974547e-06
1.0,0.0007173601147776184,0.008516029930392174
1.0,0.0014347202295552368,8.426878617974547e-06
1.0,0.001793400286944046,0.0027896584911597886
1.0,0.009684361549497847,8.426878617974547e-06
1.0,0.0010760401721664275,0.002807524920504335
1.0,0.0068149210903873745,0.0027896584911597886
1.0,0.002152080344332855,8.426878617974547e-06
1.0,0.0007173601147776184,0.008516029930392174
1.0,0.0014347202295552368,8.426878617974547e-06
1.0,0.0014347202295552368,0.002807524920504335
1.0,0.001793400286944046,8.426878617974547e-06
1.0,0.0010760401721664275,0.002807524920504335
1.0,0.0010760401721664275,0.002807524920504335
1.0,0.0032281205164992827,0.002951866862840543
1.0,0.00430416068866571,0.0027896584911597886
1.0,0.0010760401721664275,8.426878617974547e-06
1.0,0.002152080344332855,5.497362875245198e-06
1.0,0.0007173601147776184,5.497362875245198e-06
1.0,0.010760401721664276,0.012005842684064277
1.0,0.001793400286944046,5.497362875245198e-06
0.5,0.0003586800573888092,5.497362875245198e-06
1.0,0.015423242467718794,0.0029462609993822337
1.0,0.007532281205164993,0.00295125202620318
0.0,0.005021520803443328,5.497362875245198e-06
0.6666666666666666,0.0007173601147776184,0.002939063794038985
1.0,0.01327116212338594,5.497362875245198e-06
1.0,0.002510760401721664,5.497362875245198e-06
1.0,0.0010760401721664275,5.497362875245198e-06
1.0,0.007890961262553802,0.011942478343554871
1.0,0.0014347202295552368,0.011942478343554871
1.0,0.0028694404591104736,0.008872816014367792
1.0,0.02977044476327116,0.0029462609993822337
1.0,0.004662840746054519,0.012005842684064277
1.0,0.0010760401721664275,0.002939063794038985
1.0,0.009684361549497847,0.011998030642083666
1.0,0.005021520803443328,0.0029462609993822337
1.0,0.002152080344332855,5.497362875245198e-06
1.0,0.012553802008608322,5.497362875245198e-06
1.0,0.001793400286944046,5.497362875245198e-06
1.0,0.0003586800573888092,0.002939063794038985
1.0,0.001793400286944046,0.011942478343554871
1.0,0.001793400286944046,0.011942478343554871
1.0,0.01649928263988522,0.0029462609993822337
1.0,0.005380200860832138,0.011946058862795985
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0007173601147776184,0.06366908248037106
1.0,0.0,0.9120702594802294
1.0,0.002510760401721664,0.6567163795843711
1.0,0.002510760401721664,0.6568128727695761
1.0,0.0,0.657705507066444
1.0,0.003586800573888092,0.3687356871907937
1.0,0.0014347202295552368,0.6572287555044606
0.5,0.001793400286944046,0.6567163795843711
1.0,0.0,0.6577237713312598
1.0,0.004662840746054519,0.6568066520694804
1.0,0.001793400286944046,0.3687356871907937
1.0,0.001793400286944046,0.6576504972708306
1.0,0.0028694404591104736,0.6568277735163169
0.6666666666666666,0.0032281205164992827,0.6568348983879381
1.0,0.001793400286944046,0.3687356871907937
1.0,0.003586800573888092,0.3687356871907937
1.0,0.0,0.6567883516378037
1.0,0.003945480631276901,0.6567989485280828
1.0,0.005380200860832138,0.3687356871907937
1.0,0.003945480631276901,0.3687356871907937
0.0,0.001793400286944046,0.6568066520694804
1.0,0.0,0.6876762976244774
1.0,0.0010760401721664275,0.3687356871907937
0.6666666666666666,0.0007173601147776184,0.6567883516378037
1.0,0.0007173601147776184,0.6568348983879381
1.0,0.0003586800573888092,0.6876762976244774
1.0,0.0003586800573888092,0.012097453343031356
1.0,0.006456241032998565,0.02769263998229849
1.0,0.0003586800573888092,0.02157306243004199
1.0,0.0003586800573888092,0.026599713609094317
0.0,0.002152080344332855,0.028144436410177196
1.0,0.0010760401721664275,0.0978528421781984
1.0,0.0007173601147776184,0.0978528421781984
1.0,0.00824964131994261,0.028189138650399584
1.0,0.0003586800573888092,0.02157306243004199
1.0,0.0003586800573888092,0.025416912586252085
0.0,0.0007173601147776184,0.026599713609094317
0.5,0.001793400286944046,0.012097453343031356
1.0,0.002510760401721664,0.05590362341675497
1.0,0.0007173601147776184,0.02660861065690557
1.0,0.007173601147776184,0.02769263998229849
1.0,0.002152080344332855,0.04466907521083201
1.0,0.0003586800573888092,0.025416912586252085
1.0,0.0007173601147776184,0.0978528421781984
1.0,0.0007173601147776184,0.026599713609094317
1.0,0.0007173601147776184,0.012097453343031356
1.0,0.0007173601147776184,0.02157306243004199
1.0,0.0,0.047843621436980996
1.0,0.0003586800573888092,0.02660861065690557
0.0,0.0007173601147776184,0.026599713609094317
1.0,0.011836441893830704,0.04678208789914336
0.0,0.0007173601147776184,0.02157306243004199
1.0,0.0014347202295552368,0.05590362341675497
1.0,0.00824964131994261,0.04466907521083201
1.0,0.003945480631276901,0.0727601293341417
1.0,0.002152080344332855,0.04787273576010319
1.0,0.0007173601147776184,0.02157306243004199
1.0,0.0003586800573888092,0.025416912586252085
1.0,0.002510760401721664,0.45860078877753874
0.6666666666666666,0.002510760401721664,0.45860078877753874
0.5,0.0010760401721664275,0.45860078877753874
1.0,0.00430416068866571,0.004116873790060269
1.0,0.0028694404591104736,0.45860078877753874
1.0,0.0010760401721664275,0.45860078877753874
1.0,0.0014347202295552368,0.45860078877753874
1.0,0.0014347202295552368,1.0850058306404996e-06
1.0,0.0010760401721664275,1.2296732747258995e-05
1.0,0.0007173601147776184,1.2296732747258995e-05
1.0,0.0028694404591104736,1.2296732747258995e-05
1.0,0.002152080344332855,1.2296732747258995e-05
1.0,0.002152080344332855,1.2296732747258995e-05
1.0,0.0003586800573888092,1.2296732747258995e-05
1.0,0.0010760401721664275,1.2296732747258995e-05
0.0,0.003586800573888092,0.1558887913870501
0.0,0.0010760401721664275,0.2812781050416568
0.0,0.0010760401721664275,0.15308672766256
0.0,0.0003586800573888092,0.15951759338762728
1.0,0.0007173601147776184,0.22151410321320497
1.0,0.006097560975609756,0.05002925718222322
1.0,0.0003586800573888092,0.15946113691757294
0.75,0.001793400286944046,0.0036186391126301516
0.0,0.007173601147776184,7.124871621205947e-06
0.75,0.006097560975609756,0.009708957674320381
0.75,0.050932568149210905,7.124871621205947e-06
0.8,0.002510760401721664,0.00968801706178902
0.0,0.011119081779053085,7.124871621205947e-06
1.0,0.001793400286944046,0.0036133587509210342
0.0,0.04806312769010043,0.003602978861807907
1.0,0.006097560975609756,0.003806996124829342
1.0,0.002510760401721664,1.7396260151269343e-05
1.0,0.003945480631276901,1.7396260151269343e-05
1.0,0.002510760401721664,1.7396260151269343e-05
1.0,0.0032281205164992827,1.7396260151269343e-05
1.0,0.00430416068866571,1.7396260151269343e-05
1.0,0.002152080344332855,1.7396260151269343e-05
1.0,0.0028694404591104736,1.7396260151269343e-05
1.0,0.002152080344332855,0.0005983807155982355
1.0,0.0010760401721664275,0.0005655412057908498
1.0,0.0,0.0004536047709297715
1.0,0.0028694404591104736,6.571518647579293e-05
1.0,0.002152080344332855,0.0005983807155982355
1.0,0.0010760401721664275,0.04749309221996208
1.0,0.001793400286944046,6.571518647579293e-05
1.0,0.004662840746054519,6.571518647579293e-05
1.0,0.005380200860832138,6.755969638788178e-05
1.0,0.0003586800573888092,0.005308427193269665
1.0,0.00430416068866571,0.011678713426126166
1.0,0.013629842180774749,0.005485717145996323
0.5,0.001793400286944046,0.005485717145996323
1.0,0.0010760401721664275,0.005944638445496233
1.0,0.011119081779053085,0.005485717145996323
0.8,0.0003586800573888092,0.00597538027736438
1.0,0.006456241032998565,0.005986447336836914
1.0,0.0007173601147776184,0.005485717145996323
1.0,0.01327116212338594,0.005986447336836914
0.75,0.0010760401721664275,0.005308427193269665
1.0,0.0003586800573888092,0.005916355960177537
1.0,0.001793400286944046,0.005485717145996323
0.5,0.0003586800573888092,0.005308427193269665
0.5,0.001793400286944046,0.005485717145996323
1.0,0.012195121951219513,0.005986447336836914
0.75,0.0010760401721664275,0.00597538027736438
1.0,0.0003586800573888092,0.005308427193269665
0.75,0.0068149210903873745,0.005986447336836914
0.5,0.0003586800573888092,1.5696417683265894e-05
0.5,0.001793400286944046,0.5310601183285659
0.0,0.0003586800573888092,0.41531636184090914
0.5,0.0007173601147776184,3.001849464772049e-05
0.5,0.0003586800573888092,3.001849464772049e-05
1.0,0.002152080344332855,0.5310601183285659
1.0,0.0,3.001849464772049e-05
1.0,0.0010760401721664275,1.5696417683265894e-05
1.0,0.0014347202295552368,0.5310601183285659
0.6666666666666666,0.0010760401721664275,3.001849464772049e-05
1.0,0.0014347202295552368,1.5696417683265894e-05
1.0,0.0003586800573888092,3.001849464772049e-05
1.0,0.001793400286944046,0.5311288715313675
1.0,0.0003586800573888092,3.001849464772049e-05
0.0,0.0007173601147776184,0.46493968217502873
1.0,0.0,3.001849464772049e-05
0.5,0.0068149210903873745,0.0024649524129101083
1.0,0.0003586800573888092,1.5696417683265894e-05
1.0,0.0003586800573888092,1.5696417683265894e-05
1.0,0.006097560975609756,0.5311288715313675
1.0,0.0007173601147776184,0.46493968217502873
1.0,0.0,0.002450702669667696
0.75,0.0007173601147776184,0.002450702669667696
0.6666666666666666,0.0003586800573888092,0.002450702669667696
1.0,0.0007173601147776184,0.002450702669667696
1.0,0.0007173601147776184,0.002450702669667696
1.0,0.0007173601147776184,0.002450702669667696
1.0,0.0,0.002450702669667696
1.0,0.018651362984218076,1.2586067635429795e-05
1.0,0.00860832137733142,0.005732592139328058
1.0,0.036944045911047343,0.005732592139328058
1.0,0.032281205164992825,1.2586067635429795e-05
1.0,0.003586800573888092,1.2586067635429795e-05
1.0,0.010401721664275465,1.2586067635429795e-05
1.0,0.010760401721664276,1.2586067635429795e-05
1.0,0.0390961262553802,1.2586067635429795e-05
1.0,0.012195121951219513,1.2586067635429795e-05
1.0,0.008967001434720229,0.005732592139328058
1.0,0.006456241032998565,1.2586067635429795e-05
1.0,0.009325681492109038,0.005896934355809073
1.0,0.005738880918220947,1.2586067635429795e-05
1.0,0.05810616929698709,1.2586067635429795e-05
1.0,0.03550932568149211,1.2586067635429795e-05
1.0,0.015423242467718794,1.2586067635429795e-05
1.0,0.050573888091822096,1.2586067635429795e-05
1.0,0.06061692969870875,1.2586067635429795e-05
1.0,0.007173601147776184,1.2586067635429795e-05
1.0,0.01649928263988522,0.005872666392063746
1.0,0.03837876614060258,1.2586067635429795e-05
1.0,0.05200860832137733,1.2586067635429795e-05
1.0,0.006097560975609756,0.005908363083891819
1.0,0.0068149210903873745,0.005732592139328058
1.0,0.015423242467718794,0.005872666392063746
1.0,0.025466284074605453,0.005872666392063746
1.0,0.04411764705882353,1.2586067635429795e-05
1.0,0.04232424677187949,1.2586067635429795e-05
1.0,0.06384505021520803,1.2586067635429795e-05
1.0,0.0390961262553802,1.2586067635429795e-05
1.0,0.032639885222381634,1.2586067635429795e-05
1.0,0.036944045911047343,1.2586067635429795e-05
1.0,0.036226685796269725,1.2586067635429795e-05
1.0,0.018651362984218076,0.005872666392063746
1.0,0.009684361549497847,0.005732592139328058
1.0,0.0351506456241033,1.2586067635429795e-05
1.0,0.013629842180774749,1.2586067635429795e-05
1.0,0.0857245337159254,1.2586067635429795e-05
1.0,0.023672883787661407,1.2586067635429795e-05
1.0,0.009325681492109038,0.005732592139328058
1.0,0.002510760401721664,0.003014616366712585
1.0,0.001793400286944046,0.003052483070201939
1.0,0.0007173601147776184,0.003052483070201939
1.0,0.0003586800573888092,3.8156038377524234e-05
1.0,0.0007173601147776184,0.003052483070201939
1.0,0.003586800573888092,0.003014616366712585
0.0,0.0007173601147776184,6.567901961477158e-05
1.0,0.0014347202295552368,0.003052483070201939
1.0,0.0007173601147776184,6.567901961477158e-05
